,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_EMPLOYED,work_phone,phone,email,family_size,begin_month,credit,age
218,0,0,0,0,11.456365695436427,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,41.0,0.0,58
219,0,1,0,0,13.24014819083691,Working,Higher education,Married,House / apartment,2836,1,0,0,2.0,12.0,0.0,40
220,0,0,1,0,11.407576060361786,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,1.0,32.0,1.0,60
221,0,0,0,1,11.184435286790631,Commercial associate,Higher education,Married,House / apartment,1925,0,0,1,3.0,43.0,2.0,38
222,1,0,1,0,11.87757552297847,Working,Secondary / secondary special,Civil marriage,House / apartment,1830,0,0,0,2.0,11.0,2.0,46
223,0,1,0,0,12.218500103788143,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1128,0,1,0,2.0,17.0,2.0,58
224,0,0,0,0,12.506180941677357,Working,Higher education,Married,House / apartment,5792,1,1,0,2.0,28.0,2.0,48
225,1,1,0,1,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,4491,0,0,0,3.0,12.0,1.0,31
226,0,1,1,2,12.660331092405906,Commercial associate,Higher education,Married,With parents,1327,0,0,0,4.0,50.0,2.0,34
227,1,1,1,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,3246,0,0,0,2.0,49.0,1.0,53
228,1,0,1,0,12.586223364451623,Commercial associate,Higher education,Single / not married,Rented apartment,1221,0,1,0,1.0,7.0,0.0,27
229,0,0,1,0,11.407576060361786,Pensioner,Higher education,Married,House / apartment,0,0,0,0,2.0,51.0,2.0,58
230,0,0,0,0,11.547336553476635,Working,Secondary / secondary special,Married,House / apartment,11062,1,0,0,2.0,37.0,2.0,48
231,0,1,0,0,11.119897691565697,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,19.0,2.0,62
232,0,1,1,0,12.323860125621126,Working,Higher education,Civil marriage,House / apartment,492,0,0,0,2.0,17.0,0.0,30
233,1,1,1,0,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,7679,0,0,0,2.0,27.0,1.0,44
234,1,1,1,0,13.017005083966255,Commercial associate,Secondary / secondary special,Married,House / apartment,923,0,1,1,2.0,59.0,1.0,50
235,1,0,1,0,12.419169901386761,Commercial associate,Higher education,Civil marriage,House / apartment,401,0,0,0,2.0,11.0,1.0,43
236,1,1,0,0,12.419169901386761,Commercial associate,Secondary / secondary special,Married,House / apartment,1321,0,0,0,2.0,20.0,1.0,47
237,0,0,0,0,11.630717389475995,State servant,Secondary / secondary special,Married,House / apartment,6649,1,1,0,2.0,27.0,2.0,38
238,1,0,0,0,12.323860125621126,Working,Secondary / secondary special,Married,House / apartment,158,1,0,0,2.0,29.0,2.0,42
239,0,1,1,1,12.506180941677357,Working,Higher education,Separated,House / apartment,140,0,1,1,2.0,37.0,2.0,38
240,1,1,0,0,12.854486546624395,State servant,Higher education,Married,Office apartment,4174,0,0,0,2.0,3.0,1.0,32
241,1,0,0,2,12.218500103788143,Working,Secondary / secondary special,Married,House / apartment,3141,0,1,0,4.0,18.0,1.0,34
242,0,0,0,2,12.100717685412471,Commercial associate,Secondary / secondary special,Married,House / apartment,1353,1,0,0,4.0,6.0,2.0,37
243,0,0,1,0,11.630717389475995,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,762,0,0,0,1.0,13.0,2.0,43
244,1,0,0,1,11.502885230075814,Working,Secondary / secondary special,Single / not married,House / apartment,5239,0,0,0,2.0,1.0,1.0,48
245,0,1,1,1,11.967187086434018,State servant,Secondary / secondary special,Married,House / apartment,3380,0,0,0,3.0,23.0,0.0,37
246,0,1,1,0,12.218500103788143,Working,Higher education,Married,House / apartment,7514,0,0,0,2.0,43.0,1.0,55
247,0,0,1,0,11.407576060361786,Working,Secondary / secondary special,Married,House / apartment,3021,0,0,1,2.0,28.0,2.0,50
248,1,1,1,2,11.967187086434018,Commercial associate,Higher education,Married,With parents,626,0,0,0,4.0,47.0,2.0,38
249,1,0,0,0,12.100717685412471,Working,Higher education,Married,House / apartment,1063,0,0,0,2.0,43.0,1.0,41
250,1,0,1,1,12.100717685412471,Commercial associate,Secondary / secondary special,Married,Municipal apartment,2267,0,0,0,3.0,11.0,1.0,34
251,0,0,0,0,12.218500103788143,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,14.0,2.0,56
252,0,1,0,1,11.407576060361786,Working,Incomplete higher,Married,Rented apartment,3480,0,0,0,3.0,6.0,1.0,33
253,0,0,1,0,12.323860125621126,Commercial associate,Higher education,Single / not married,House / apartment,6835,1,1,0,1.0,22.0,2.0,54
254,0,1,1,0,11.744045122410057,Commercial associate,Secondary / secondary special,Married,House / apartment,734,0,0,0,2.0,32.0,2.0,28
255,0,0,1,1,12.100717685412471,State servant,Higher education,Married,House / apartment,3485,0,0,1,3.0,5.0,1.0,30
256,0,0,1,2,12.793862088206213,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,3560,0,0,0,3.0,25.0,2.0,37
257,0,0,1,0,11.967187086434018,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,1.0,17.0,1.0,65
258,0,0,1,0,12.660331092405906,Working,Secondary / secondary special,Separated,House / apartment,3291,0,0,0,1.0,18.0,0.0,41
259,0,1,1,1,12.506180941677357,Working,Secondary / secondary special,Married,House / apartment,4596,0,0,0,3.0,46.0,2.0,39
260,0,0,1,1,12.100717685412471,Working,Higher education,Civil marriage,House / apartment,1882,0,0,0,3.0,41.0,1.0,37
261,0,0,1,2,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,6586,1,0,0,4.0,18.0,2.0,36
262,1,0,0,0,12.100717685412471,Commercial associate,Incomplete higher,Married,House / apartment,2326,0,0,0,2.0,46.0,2.0,30
263,0,0,0,1,12.100717685412471,Working,Incomplete higher,Married,With parents,2665,0,0,0,3.0,38.0,2.0,27
264,0,0,0,0,11.302216779257382,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,33.0,2.0,62
265,0,0,0,0,11.119897691565697,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1346,0,0,0,2.0,10.0,0.0,25
266,0,0,1,0,12.38212878217386,Working,Higher education,Married,House / apartment,2971,1,1,0,2.0,12.0,2.0,56
267,0,1,1,0,12.218500103788143,Pensioner,Higher education,Widow,House / apartment,0,0,0,1,1.0,39.0,2.0,58
268,0,0,1,0,13.353476685668044,Working,Higher education,Separated,House / apartment,1539,1,1,0,1.0,41.0,2.0,60
269,0,0,1,0,12.91164481522143,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1963,0,0,0,1.0,25.0,2.0,36
270,1,1,0,2,11.813037464800539,Working,Higher education,Married,House / apartment,1631,0,0,0,4.0,42.0,0.0,34
271,0,1,0,0,11.630717389475995,Working,Higher education,Married,With parents,1792,1,1,0,2.0,11.0,2.0,28
272,0,0,1,0,11.119897691565697,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,13.0,2.0,62
273,1,1,0,2,11.813037464800539,Working,Secondary / secondary special,Married,With parents,561,0,0,0,4.0,23.0,2.0,45
274,1,1,1,0,12.12541016250223,State servant,Higher education,Married,House / apartment,169,0,0,0,2.0,60.0,2.0,38
275,1,1,0,1,12.729323752253295,State servant,Higher education,Married,House / apartment,3574,0,0,0,3.0,2.0,1.0,35
276,0,0,0,0,11.119897691565697,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,0,1.0,8.0,2.0,58
277,1,0,1,1,11.407576060361786,Commercial associate,Secondary / secondary special,Married,With parents,149,0,0,0,3.0,20.0,0.0,22
278,0,0,1,0,12.100717685412471,Working,Higher education,Married,House / apartment,7049,1,0,0,2.0,-0.0,1.0,38
279,1,1,1,0,11.630717389475995,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,35.0,1.0,54
280,0,0,1,0,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,2685,0,1,0,2.0,44.0,1.0,61
281,0,0,1,0,11.245059091624615,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,9.0,2.0,66
282,1,0,0,0,11.407576060361786,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,1.0,5.0,2.0,56
283,1,1,1,0,12.437188334739655,Commercial associate,Higher education,Married,House / apartment,2682,0,0,0,2.0,33.0,2.0,37
284,1,1,1,0,12.100717685412471,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,1,0,2.0,22.0,2.0,63
285,0,0,1,0,11.630717389475995,Working,Secondary / secondary special,Widow,House / apartment,4081,1,0,0,1.0,3.0,0.0,46
286,1,0,1,1,13.24014819083691,Working,Incomplete higher,Married,House / apartment,5639,1,1,0,3.0,35.0,2.0,37
287,0,0,0,0,11.630717389475995,Commercial associate,Secondary / secondary special,Married,House / apartment,869,0,0,0,2.0,16.0,2.0,49
288,0,0,1,0,12.506180941677357,Working,Secondary / secondary special,Single / not married,House / apartment,923,0,0,0,1.0,53.0,2.0,35
289,1,0,0,3,11.407576060361786,State servant,Secondary / secondary special,Married,House / apartment,727,0,0,1,5.0,5.0,2.0,39
290,0,0,0,2,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,4549,1,1,0,4.0,16.0,2.0,34
291,0,0,0,0,11.967187086434018,State servant,Higher education,Married,House / apartment,801,1,1,0,2.0,23.0,2.0,31
292,0,0,0,0,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,2139,0,1,0,2.0,31.0,0.0,38
293,0,1,1,0,12.616528611893463,Pensioner,Higher education,Married,House / apartment,0,0,1,0,2.0,7.0,2.0,57
294,1,1,1,0,12.323860125621126,Working,Secondary / secondary special,Married,House / apartment,1156,0,0,0,2.0,20.0,1.0,28
295,0,0,0,0,11.813037464800539,State servant,Higher education,Separated,With parents,1991,1,0,0,1.0,42.0,2.0,53
296,1,1,0,0,12.419169901386761,Working,Incomplete higher,Separated,House / apartment,1550,1,1,0,1.0,9.0,2.0,28
297,0,0,0,0,12.506180941677357,Working,Secondary / secondary special,Civil marriage,Office apartment,840,1,1,0,2.0,25.0,2.0,25
298,1,1,1,0,12.660331092405906,Working,Higher education,Married,House / apartment,1206,0,0,0,2.0,3.0,1.0,23
299,0,0,1,0,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,2086,0,0,1,2.0,54.0,2.0,32
300,1,1,0,2,12.660331092405906,Commercial associate,Secondary / secondary special,Married,House / apartment,2879,0,1,0,4.0,48.0,2.0,42
301,1,0,0,0,12.100717685412471,Commercial associate,Secondary / secondary special,Married,House / apartment,1565,1,1,0,2.0,17.0,1.0,38
302,0,1,1,0,12.45488784222084,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,703,0,0,0,1.0,21.0,1.0,50
303,1,1,1,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,1009,0,0,0,2.0,23.0,2.0,35
304,0,0,1,0,11.630717389475995,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,5.0,0.0,51
305,0,0,0,2,12.854486546624395,State servant,Secondary / secondary special,Married,House / apartment,4827,0,0,0,4.0,33.0,0.0,51
306,0,0,1,0,11.630717389475995,Working,Secondary / secondary special,Married,Municipal apartment,3680,0,0,0,2.0,33.0,1.0,56
307,1,1,1,2,13.017005083966255,Commercial associate,Higher education,Married,House / apartment,4305,1,1,0,4.0,25.0,2.0,48
308,1,1,1,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,2990,0,0,0,2.0,9.0,1.0,47
309,0,0,0,0,12.419169901386761,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,4904,1,1,0,2.0,55.0,2.0,44
310,0,1,1,0,12.660331092405906,Commercial associate,Higher education,Married,House / apartment,3627,0,0,0,2.0,39.0,2.0,35
311,1,0,1,0,12.343662665771719,Working,Secondary / secondary special,Single / not married,House / apartment,1292,1,1,0,1.0,19.0,1.0,45
312,0,0,1,0,11.908346971208951,Working,Higher education,Married,House / apartment,889,0,0,0,2.0,20.0,2.0,48
313,0,0,1,0,11.813037464800539,State servant,Higher education,Married,House / apartment,8671,0,1,0,2.0,20.0,1.0,51
314,0,0,0,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,5507,0,1,0,2.0,3.0,1.0,46
315,0,0,0,0,12.022756594390605,Working,Higher education,Married,House / apartment,3992,0,0,0,2.0,14.0,2.0,58
316,0,1,1,0,13.046563821483023,Working,Higher education,Married,House / apartment,4090,1,1,0,2.0,34.0,0.0,57
317,0,0,1,0,11.407576060361786,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,0,2.0,14.0,2.0,63
318,0,0,1,0,11.967187086434018,State servant,Secondary / secondary special,Widow,House / apartment,2052,0,1,0,1.0,7.0,1.0,62
319,0,0,0,1,12.323860125621126,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,399,0,0,0,3.0,21.0,2.0,34
320,0,1,0,2,11.813037464800539,Working,Higher education,Civil marriage,Municipal apartment,1285,1,1,0,4.0,41.0,1.0,30
321,1,1,0,4,12.218500103788143,Commercial associate,Secondary / secondary special,Married,House / apartment,2578,0,0,0,6.0,30.0,2.0,41
322,1,0,1,1,12.218500103788143,Commercial associate,Secondary / secondary special,Married,House / apartment,1003,0,0,0,3.0,15.0,2.0,44
323,1,1,1,1,12.91164481522143,Commercial associate,Secondary / secondary special,Married,House / apartment,731,0,0,0,3.0,22.0,2.0,45
324,1,1,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,3185,0,1,0,2.0,7.0,1.0,51
325,1,1,1,0,12.323860125621126,Working,Higher education,Single / not married,With parents,663,1,1,0,1.0,21.0,2.0,25
326,0,1,0,0,12.323860125621126,Working,Secondary / secondary special,Widow,House / apartment,401,0,0,0,1.0,1.0,0.0,39
327,0,0,0,0,11.744045122410057,Commercial associate,Secondary / secondary special,Married,Municipal apartment,6383,1,1,0,2.0,45.0,2.0,37
328,1,1,1,1,12.506180941677357,Working,Secondary / secondary special,Married,House / apartment,1630,0,1,0,3.0,22.0,2.0,39
329,0,0,1,0,11.407576060361786,State servant,Secondary / secondary special,Separated,House / apartment,302,0,0,0,1.0,14.0,2.0,39
330,0,0,0,0,12.506180941677357,State servant,Secondary / secondary special,Separated,House / apartment,12332,0,1,1,1.0,18.0,2.0,53
331,1,1,0,0,11.967187086434018,Working,Higher education,Married,House / apartment,611,0,0,0,2.0,37.0,2.0,42
332,0,0,0,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,10773,0,0,0,2.0,16.0,1.0,48
333,1,1,1,0,12.12541016250223,State servant,Higher education,Married,House / apartment,169,0,0,0,2.0,-0.0,1.0,38
334,0,0,0,1,12.506180941677357,Working,Secondary / secondary special,Separated,House / apartment,991,0,0,0,2.0,60.0,2.0,45
335,0,0,1,0,11.502885230075814,State servant,Higher education,Married,House / apartment,8284,1,1,0,2.0,39.0,2.0,50
336,0,1,1,0,12.976183182038383,Commercial associate,Incomplete higher,Married,House / apartment,1218,0,1,1,2.0,31.0,0.0,34
337,1,0,1,0,12.100717685412471,Commercial associate,Secondary / secondary special,Married,House / apartment,3347,1,1,0,2.0,11.0,0.0,52
338,0,0,1,0,12.419169901386761,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,28.0,2.0,63
339,0,0,1,2,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,157,0,1,0,4.0,37.0,2.0,35
340,0,1,1,0,11.669937760751914,Working,Secondary / secondary special,Married,House / apartment,1986,0,0,0,2.0,20.0,2.0,46
341,0,1,1,2,11.707677772181546,Working,Incomplete higher,Married,House / apartment,101,1,1,0,4.0,26.0,2.0,31
342,0,1,1,4,11.630717389475995,Working,Higher education,Married,House / apartment,1974,0,0,0,6.0,12.0,0.0,37
343,0,1,1,0,11.407576060361786,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,36.0,2.0,59
344,0,1,1,0,11.502885230075814,Working,Secondary / secondary special,Married,House / apartment,2299,0,0,0,2.0,33.0,2.0,57
345,0,0,1,0,12.100717685412471,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,2.0,1.0,48
346,1,0,0,0,12.323860125621126,Working,Higher education,Single / not married,House / apartment,1774,1,0,0,1.0,40.0,2.0,27
347,0,0,0,1,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,1589,0,1,0,3.0,6.0,1.0,39
348,1,1,1,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,1509,0,0,0,2.0,34.0,2.0,25
349,1,0,0,0,11.813037464800539,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,765,0,1,0,2.0,11.0,2.0,53
350,0,0,1,0,13.576619919522388,State servant,Higher education,Married,House / apartment,1431,0,0,1,2.0,1.0,1.0,47
351,0,0,1,0,12.506180941677357,Working,Secondary / secondary special,Married,House / apartment,10121,0,0,0,2.0,34.0,2.0,49
352,0,0,1,0,11.302216779257382,Commercial associate,Secondary / secondary special,Married,House / apartment,399,0,0,0,2.0,16.0,2.0,49
353,0,0,0,0,12.100717685412471,Working,Secondary / secondary special,Civil marriage,House / apartment,1953,1,0,0,2.0,4.0,2.0,28
354,1,1,1,0,12.419169901386761,Working,Secondary / secondary special,Married,House / apartment,3577,1,0,0,2.0,44.0,2.0,30
355,0,1,1,0,12.323860125621126,Commercial associate,Higher education,Single / not married,With parents,1193,0,0,0,1.0,24.0,2.0,26
356,1,0,1,0,12.36308066783498,Working,Secondary / secondary special,Married,Rented apartment,1387,1,0,0,2.0,7.0,2.0,41
357,1,1,1,0,12.323860125621126,Pensioner,Higher education,Married,House / apartment,0,0,0,0,2.0,31.0,1.0,66
358,1,1,1,0,11.302216779257382,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,33.0,2.0,62
359,0,0,1,1,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,3170,1,1,0,3.0,48.0,1.0,27
360,0,0,1,0,11.744045122410057,Commercial associate,Higher education,Separated,House / apartment,3000,0,0,0,1.0,12.0,2.0,44
361,1,1,1,2,12.323860125621126,Working,Secondary / secondary special,Married,Rented apartment,5469,0,0,0,4.0,6.0,1.0,35
362,0,0,0,0,12.100717685412471,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,1.0,9.0,0.0,63
363,1,1,0,0,12.631343648903034,Working,Higher education,Married,House / apartment,2866,1,0,0,2.0,17.0,1.0,35
364,0,0,0,0,11.119897691565697,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,1.0,6.0,2.0,62
365,0,0,1,0,11.407576060361786,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,2.0,1.0,60
366,0,0,1,0,11.630717389475995,State servant,Secondary / secondary special,Married,House / apartment,4493,1,0,1,2.0,33.0,2.0,39
